,scripting,rendering,loading,painting,JS Frame,Layout,Parse HTML,Recalculate Style,Run Microtasks,Paint,Compile Script,Minor GC,Update Layer Tree,Parse Stylesheet,Composite Layers,Evaluate Script,Hit Test,XHR Ready State Change,firstPaint,forcedReflowEvents,fps.mean,fps.variance,fps.sd,fps.lo,fps.hi,Timestamp,AudioHandlers,Documents,Frames,JSEventListeners,LayoutObjects,MediaKeySessions,MediaKeys,Nodes,Resources,ContextLifecycleStateObservers,V8PerContextDatas,WorkerGlobalScopes,UACSSResources,RTCPeerConnections,ResourceFetchers,AdSubframes,DetachedScriptStates,ArrayBufferContents,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,DevToolsCommandDuration,ScriptDuration,V8CompileDuration,TaskDuration,TaskOtherDuration,ThreadTime,ProcessTime,JSHeapUsedSize,JSHeapTotalSize,FirstMeaningfulPaint,DomContentLoaded,NavigationStart,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,secureConnectionStart,unloadEventEnd,unloadEventStart,Animation Frame Fired,Image Decode,XHR Load,Major GC,fps,Fire Idle Callback
0,304.8620010614395,117.71800005435944,40.124999046325684,21.50800085067749,254.61000096797943,62.96500015258789,37.65699923038483,36.67099964618683,17.23900008201599,5.189000368118286,8.68999981880188,5.328999876976013,17.485000133514404,2.467999815940857,16.319000482559204,0.5240000486373901,0.5970001220703125,1.074000597000122,1.655511,5,64.47,353480.47,594.54,11.47,4901.96,589752.192296,0.0,6.0,2.0,308.0,117.0,0.0,0.0,375.0,73.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,75.0,0.06298,0.033171,0.089144,0.276693,0.008646,0.744734,0.2741,0.510161,1.765625,6884012.0,9707520.0,0.0,589751.34595,589749.743879,1608604506415,1608604506413,1608604507600,1608604506858,1608604506857,1608604506857,1608604506427,1608604506112,1608604506112,1608604505256,1608604507600,1608604507600,1608604505255,0,0,1608604506415,1608604506418,1608604506416,0,0,0,17.395999670028687,0,0,0,0,0
0,128.30799913406372,55.138999938964844,17.824000120162964,8.639999508857727,108.18999969959259,33.729000091552734,16.456000089645386,14.906999826431274,7.763000011444092,4.285999536514282,3.7120001316070557,3.450000047683716,6.227999806404114,1.3680000305175781,4.315999984741211,0.43499982357025146,0.2750002145767212,0.08899974822998047,1.579418,5,47.58,240788.8,490.7,6.9,3257.33,597053.271642,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,37.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,30.0,0.033684,0.013535,0.01692,0.117899,0.003742,0.312952,0.127172,0.36403,1.15625,5589772.0,7348224.0,0.0,597052.858753,597051.477818,1608611808067,1608611808067,1608611808760,1608611808371,1608611808371,1608611808370,1608611808077,1608611807766,1608611807765,1608611806991,1608611808760,1608611808760,1608611806990,0,0,1608611808067,1608611808069,1608611808068,0,0,0,4.668999671936035,0.03799998760223389,0,0,0,0
0,94.45299983024597,46.36299967765808,18.577000617980957,5.408000349998474,80.33299934864044,32.78700006008148,16.66800057888031,9.590999722480774,6.666000008583069,2.7750003337860107,2.944000005722046,2.2979999780654907,3.8049999475479126,1.909000039100647,2.578000068664551,0.3520001173019409,0.1799999475479126,0.23799991607666016,1.488459,5,49.62,3787455.42,1946.14,26.51,17543.87,597281.481366,0.0,6.0,2.0,206.0,117.0,0.0,0.0,341.0,39.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,18.0,0.032907,0.008593,0.015693,0.086324,0.002947,0.260119,0.113655,0.307879,0.84375,5619812.0,7348224.0,0.0,597281.251488,597279.79121,1608612036505,1608612036504,1608612036974,1608612036764,1608612036763,1608612036763,1608612036511,1608612036204,1608612036204,1608612035304,1608612036974,1608612036974,1608612035303,0,0,1608612036505,1608612036507,1608612036506,0,0,0,1.6220004558563232,0.0549999475479126,0,0,0,0
0,100.20400059223175,51.25499951839447,14.78499960899353,6.080000638961792,85.85100042819977,37.87400007247925,13.573999762535095,9.395999670028687,6.134999990463257,3.1440004110336304,2.961000084877014,2.3339998722076416,3.7859997749328613,1.210999846458435,2.823000192642212,0.4449998140335083,0.19900000095367432,0.27400004863739014,1.459802,5,47.83,23806.74,154.29,27.46,846.02,597226.838952,0.0,6.0,2.0,203.0,117.0,0.0,0.0,340.0,38.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,18.0,0.038017,0.007711,0.020254,0.091949,0.003132,0.260597,0.099534,0.305665,0.828125,5594468.0,7348224.0,0.0,597226.590798,597225.160094,1608611981849,1608611981849,1608611982325,1608611982103,1608611982103,1608611982102,1608611981855,1608611981547,1608611981547,1608611980673,1608611982325,1608611982325,1608611980672,0,0,1608611981849,1608611981850,1608611981850,0,0,0,2.2040003538131714,0.11300003528594971,0,0,0,0
0,100.89800024032593,38.96999990940094,15.72800076007843,3.973000168800354,80.08599996566772,29.652999997138977,14.503000736236572,6.9390000104904175,5.851000070571899,2.9290002584457397,3.5299999713897705,3.328000068664551,2.21999990940094,1.225000023841858,1.0439999103546143,7.008999943733215,0.15799999237060547,0.48200035095214844,0.61641,5,52.6,501.07,22.38,20.09,81.79,570988.387978,0.0,6.0,2.0,311.0,117.0,0.0,0.0,376.0,73.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,11.0,0.029505,0.006038,0.038778,0.092588,0.003527,0.241947,0.071511,0.281409,0.75,5333208.0,9969664.0,0.0,570988.212689,570987.620664,1608585743511,1608585743510,1608585743919,1608585743789,1608585743788,1608585743788,1608585743517,1608585743199,1608585743199,1608585743196,1608585743919,1608585743919,1608585743196,0,0,1608585743511,1608585743513,1608585743512,0,0,0,0.6119998693466187,0,0,0,0,0
0,99.93600022792816,39.763999819755554,15.836999535560608,4.35599958896637,79.33300006389618,31.95299994945526,14.420999526977539,5.824999928474426,5.596000075340271,3.2029993534088135,3.2580000162124634,3.2209999561309814,1.8220000267028809,1.4160000085830688,1.1530002355575562,6.8480002880096436,0.16399991512298584,0.7579997777938843,0.556783,5,46.53,542.42,23.29,19.29,63.16,570994.204418,0.0,6.0,2.0,311.0,117.0,0.0,0.0,376.0,73.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,9.0,0.031675,0.005167,0.044892,0.091594,0.003261,0.24957,0.072981,0.276636,0.6875,5327308.0,9969664.0,0.0,570994.041331,570993.508857,1608585749400,1608585749399,1608585749729,1608585749617,1608585749616,1608585749616,1608585749403,1608585749085,1608585749085,1608585749084,1608585749729,1608585749729,1608585749084,0,0,1608585749400,1608585749401,1608585749401,0,0,0,0.9220000505447388,0,0,0,0,0
0,102.09800004959106,38.65500009059906,15.05400013923645,4.445999622344971,80.03499960899353,30.04100000858307,13.94700002670288,6.3580002784729,7.023999929428101,3.1449995040893555,3.1750000715255737,3.1829999685287476,2.139999747276306,1.1070001125335693,1.3010001182556152,7.603999853134155,0.11600005626678467,0.47100043296813965,0.57294,5,51.03,611.66,24.73,20.33,80.21,570999.963288,0.0,6.0,2.0,311.0,117.0,0.0,0.0,376.0,73.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,10.0,0.029962,0.00569,0.035997,0.09253,0.003173,0.242008,0.074656,0.272673,0.71875,5349640.0,9969664.0,0.0,570999.792646,570999.245471,1608585755128,1608585755128,1608585755498,1608585755369,1608585755368,1608585755368,1608585755133,1608585754822,1608585754822,1608585754821,1608585755498,1608585755498,1608585754821,0,0,1608585755128,1608585755130,1608585755129,0,0,0,0.6060001850128174,0,0,0,0,0
0,172.02099990844727,63.05999958515167,36.461000084877014,9.351000189781189,141.0499997138977,45.29799997806549,34.20900011062622,12.161999821662903,14.300000190734863,7.023000240325928,7.2790000438690186,4.385999917984009,4.79699981212616,2.2519999742507935,2.2640000581741333,1.5480000972747803,0.8029999732971191,0.9039998054504395,1.502967,5,41.44,27387852.32,5233.34,12.16,43478.15,570770.464508,0.0,6.0,2.0,320.0,117.0,0.0,0.0,379.0,77.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,12.0,0.045175,0.009588,0.086421,0.151127,0.007022,0.525854,0.226521,0.518091,1.3125,5617800.0,9707520.0,0.0,570770.181562,570768.721657,1608585525414,1608585525413,1608585525936,1608585525757,1608585525757,1608585525757,1608585525425,1608585525111,1608585525111,1608585524298,1608585525936,1608585525936,1608585524297,0,0,1608585525414,1608585525416,1608585525416,0,0,0,2.55400013923645,0.06399989128112793,0,0,0,0
0,106.5220011472702,40.65499949455261,16.759999632835388,4.876000165939331,83.12900066375732,29.555999994277954,15.287999749183655,8.138999938964844,7.383999943733215,3.083000063896179,3.6410000324249268,3.284999966621399,2.8439996242523193,1.4719998836517334,1.7930001020431519,6.925000071525574,0.11599993705749512,0.5340005159378052,0.564478,5,43.93,993.51,31.52,15.51,102.41,571010.009032,0.0,6.0,2.0,311.0,117.0,0.0,0.0,376.0,73.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,12.0,0.029396,0.007047,0.0371,0.095683,0.00364,0.251285,0.078419,0.271993,0.8125,5316212.0,9969664.0,0.0,571009.802182,571009.26106,1608585765144,1608585765143,1608585765543,1608585765378,1608585765378,1608585765377,1608585765148,1608585764838,1608585764838,1608585764837,1608585765543,1608585765543,1608585764836,0,0,1608585765144,1608585765145,1608585765145,0,0,0,1.6239999532699585,0,0,0,0,0
0,95.37200045585632,39.51299977302551,13.50499963760376,4.011000037193298,72.92800033092499,30.383999943733215,12.497999787330627,6.706999778747559,7.016000032424927,2.704000234603882,3.4000000953674316,3.404000163078308,2.1389999389648438,1.0069998502731323,1.3069998025894165,6.909999966621399,0.283000111579895,0.4650000333786011,0.562333,5,47.2,3000.28,54.77,15.73,135.52,571013.578756,0.0,6.0,2.0,311.0,117.0,0.0,0.0,376.0,73.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,10.0,0.030248,0.006094,0.039503,0.085491,0.003402,0.235026,0.070288,0.268174,0.625,5332760.0,9969664.0,0.0,571013.404467,571012.864441,1608585768754,1608585768754,1608585769109,1608585768980,1608585768979,1608585768979,1608585768758,1608585768441,1608585768441,1608585768440,1608585769109,1608585769109,1608585768439,0,0,1608585768754,1608585768755,1608585768755,0,0,0,1.248999834060669,0,0,0,0,0
0,224.867999792099,90.73499965667725,29.996999979019165,9.702999949455261,189.13500046730042,68.55999982357025,28.461999893188477,15.549999952316284,18.262999892234802,6.629999995231628,6.949000000953674,6.4040000438690186,6.360999941825867,1.5350000858306885,2.962999939918518,0.6349999904632568,0.26399993896484375,0.7289996147155762,1.551134,5,43.48,158773.98,398.46,14.73,2463.05,589569.793399,0.0,6.0,2.0,311.0,117.0,0.0,0.0,376.0,74.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,17.0,0.069067,0.013487,0.071593,0.198728,0.006952,0.555458,0.195631,0.390004,1.3125,5548644.0,9969664.0,0.0,589569.54901,589568.054592,1608604324605,1608604324604,1608604325217,1608604325062,1608604325061,1608604325061,1608604324640,1608604324302,1608604324302,1608604323568,1608604325217,1608604325217,1608604323566,0,0,1608604324606,1608604324610,1608604324608,0,0,0,2.752999782562256,0.11000001430511475,0,0,0,0
0,205.0410008430481,88.8089998960495,34.532999753952026,11.914000034332275,169.17300009727478,49.35899996757507,33.01099967956543,28.70699977874756,15.13099992275238,4.759000182151794,4.676999926567078,5.86900007724762,10.505000114440918,1.5220000743865967,7.154999852180481,0.4150000810623169,0.2380000352859497,1.0130003690719604,1.547754,5,53.0,104047.53,322.56,8.91,2538.07,589390.815435,0.0,6.0,2.0,311.0,117.0,0.0,0.0,376.0,73.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,40.0,0.049811,0.027344,0.116538,0.179704,0.004682,0.601218,0.223139,0.448018,1.421875,5705800.0,9707520.0,0.0,589390.339008,589388.839469,1608604145456,1608604145455,1608604146192,1608604145852,1608604145851,1608604145850,1608604145483,1608604145154,1608604145154,1608604144353,1608604146192,1608604146192,1608604144351,0,0,1608604145457,1608604145459,1608604145458,0,0,0,8.76300036907196,0,0,0,0,0
0,280.6960005760193,103.30399990081787,41.77400016784668,17.630000233650208,239.2749993801117,61.162999868392944,39.187000155448914,27.887999534606934,17.46399998664856,5.535000205039978,5.826000094413757,4.9670000076293945,13.854000568389893,2.587000012397766,12.09500002861023,0.39999985694885254,0.3989999294281006,1.5290004014968872,1.684548,5,57.55,358277.13,598.56,8.34,6369.43,589582.894412,0.0,6.0,2.0,311.0,117.0,0.0,0.0,376.0,73.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,57.0,0.061331,0.026588,0.121613,0.25359,0.005832,0.723925,0.254971,0.57435,1.65625,6482104.0,9707520.0,0.0,589582.213506,589580.569345,1608604337275,1608604337274,1608604338262,1608604337726,1608604337725,1608604337725,1608604337293,1608604336973,1608604336973,1608604336082,1608604338262,1608604338262,1608604336081,0,0,1608604337275,1608604337279,1608604337277,0,0,0,11.235000848770142,0,0,0,0,0
0,201.7819995880127,90.2749992609024,23.22900080680847,13.069000244140625,170.17999935150146,54.264999985694885,21.524000644683838,25.09899926185608,14.38699996471405,6.457000255584717,4.492000102996826,5.316999912261963,10.599000096321106,1.7050001621246338,6.611999988555908,0.4149998426437378,0.3119999170303345,1.2220004796981812,1.544329,5,48.63,161868.23,402.33,10.06,2525.25,589412.972875,0.0,6.0,2.0,311.0,117.0,0.0,0.0,376.0,74.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,31.0,0.054587,0.022991,0.100486,0.17917,0.004529,0.556834,0.195071,0.431852,1.171875,5600452.0,9707520.0,0.0,589412.586202,589411.083784,1608604167711,1608604167709,1608604168367,1608604168099,1608604168098,1608604168098,1608604167747,1608604167408,1608604167408,1608604166597,1608604168367,1608604168367,1608604166595,0,0,1608604167711,1608604167714,1608604167713,0,0,0,5.768999934196472,0,0,0,0,0
0,277.8910013437271,135.7029995918274,23.343999981880188,27.404999494552612,231.5079996585846,49.747000098228455,22.259999871253967,56.29199969768524,17.17900002002716,14.29599940776825,6.9989999532699585,7.103000044822693,28.07599973678589,1.0840001106262207,12.854000091552734,0.6750001907348633,1.5880000591278076,3.0340007543563843,1.561305,5,37.83,72261.99,268.82,3.75,2531.65,589443.779869,0.0,6.0,2.0,311.0,117.0,0.0,0.0,376.0,74.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,35.0,0.049207,0.052593,0.270084,0.250758,0.007003,0.995002,0.365357,1.128835,5.484375,5989376.0,6823936.0,0.0,589439.147266,589437.630889,1608604194294,1608604194292,1608604198950,1608604194660,1608604194659,1608604194659,1608604194327,1608604193991,1608604193990,1608604193144,1608604198951,1608604198950,1608604193143,0,0,1608604194294,1608604194297,1608604194296,0,0,0,11.393000721931458,0.2549999952316284,0,0,0,0
0,183.5440000295639,74.1500004529953,28.680999994277954,9.39199984073639,151.35799980163574,49.21000015735626,26.944999933242798,17.567000150680542,15.983000040054321,5.365999817848206,5.763000130653381,5.166000127792358,7.132000207901001,1.7360000610351562,4.026000022888184,0.6019997596740723,0.24099993705749512,1.042000412940979,1.578057,5,44.95,6201453.52,2490.27,10.69,22222.23,589631.773445,0.0,6.0,2.0,311.0,117.0,0.0,0.0,376.0,74.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,23.0,0.049408,0.016,0.096947,0.160209,0.00577,0.519505,0.191171,0.527584,1.34375,5565520.0,9969664.0,0.0,589631.464966,589629.933187,1608604386593,1608604386591,1608604387173,1608604386978,1608604386977,1608604386977,1608604386632,1608604386290,1608604386290,1608604385448,1608604387173,1608604387173,1608604385445,0,0,1608604386593,1608604386597,1608604386595,0,0,0,3.6299997568130493,0,0,0,0,0
0,103.11200034618378,43.874000668525696,15.437000036239624,4.856999039649963,79.26000046730042,33.117000102996826,13.95200002193451,7.946000099182129,7.378999948501587,3.386999011039734,3.8630000352859497,3.2920000553131104,2.5300004482269287,1.4850000143051147,1.4700000286102295,7.253000020980835,0.281000018119812,0.4290001392364502,0.613943,5,50.73,294.24,17.15,20.82,67.8,570933.425487,0.0,6.0,2.0,314.0,117.0,0.0,0.0,377.0,74.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,12.0,0.032923,0.007316,0.039183,0.092665,0.003865,0.252981,0.077029,0.28512,0.75,5353280.0,9969664.0,0.0,570933.223348,570932.635397,1608585688526,1608585688525,1608585688956,1608585688799,1608585688798,1608585688798,1608585688531,1608585688213,1608585688213,1608585688211,1608585688956,1608585688956,1608585688210,0,0,1608585688526,1608585688528,1608585688527,0,0,0,1.6359996795654297,0,0,0,0,0
0,308.67099916934967,62.185999631881714,17.241000175476074,7.417000651359558,275.68800032138824,34.21000003814697,16.06700026988983,24.63599967956543,7.705999851226807,5.525000810623169,3.776999831199646,11.34500002861023,3.212000012397766,1.1739999055862427,1.8919998407363892,7.204999923706055,0.1279999017715454,1.4369996786117554,0.618931,5,38.55,1664.76,40.8,11.87,123.53,584009.555316,0.0,6.0,2.0,506.0,117.0,0.0,0.0,441.0,138.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,12.0,0.031525,0.006012,0.086749,0.099259,0.003778,0.309683,0.08236,0.335162,0.859375,6215328.0,9969664.0,0.0,584009.299615,584008.708154,1608598764599,1608598764598,1608598765031,1608598764875,1608598764875,1608598764875,1608598764604,1608598764285,1608598764285,1608598764283,1608598765031,1608598765031,1608598764283,0,0,1608598764599,1608598764600,1608598764600,0,0,0,1.0049995183944702,0,0.5080000162124634,0,0,0
0,94.796999335289,39.09400010108948,15.046000242233276,4.290000319480896,73.34599924087524,29.82200014591217,13.664000272750854,6.9679999351501465,5.834000110626221,3.2330002784729004,3.6670001745224,3.276000142097473,2.1470000743865967,1.3819999694824219,1.0570000410079956,7.107999920845032,0.15699994564056396,0.5569998025894165,0.563975,5,34.44,439.18,20.96,14.62,58.64,570937.327599,0.0,6.0,2.0,314.0,117.0,0.0,0.0,377.0,74.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,9.0,0.02959,0.005891,0.037738,0.085857,0.003658,0.238784,0.07605,0.271398,0.703125,5314912.0,9969664.0,0.0,570937.158751,570936.617446,1608585692504,1608585692503,1608585692860,1608585692735,1608585692734,1608585692734,1608585692508,1608585692194,1608585692194,1608585692193,1608585692860,1608585692860,1608585692193,0,0,1608585692504,1608585692505,1608585692505,0,0,0,1.0089999437332153,0,0,0,0,0
0,104.26199984550476,47.40100038051605,14.894000053405762,5.552999377250671,81.04599940776825,36.693000078201294,13.569000124931335,7.546000242233276,8.109999895095825,4.046999573707581,3.2209999561309814,3.3500001430511475,2.9780001640319824,1.3249999284744263,1.5059998035430908,7.081000208854675,0.1839998960494995,0.6830000877380371,0.570421,5,38.53,1169.0,34.19,16.59,95.44,570941.183488,0.0,6.0,2.0,314.0,117.0,0.0,0.0,377.0,74.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,10.0,0.03658,0.00625,0.051362,0.092917,0.003219,0.274245,0.083917,0.308983,0.671875,5340060.0,9969664.0,0.0,570940.997231,570940.453693,1608585696336,1608585696335,1608585696702,1608585696573,1608585696572,1608585696572,1608585696340,1608585696034,1608585696034,1608585696029,1608585696702,1608585696702,1608585696029,0,0,1608585696336,1608585696337,1608585696337,0,0,0,0.7710001468658447,0,0,0,0,0
0,682.5429995059967,194.5730004310608,21.359000205993652,23.617000102996826,626.6449997425079,69.35800004005432,20.05500018596649,114.68400025367737,13.973000049591064,20.22800052165985,7.203999876976013,21.586000084877014,10.176000118255615,1.3040000200271606,3.388999581336975,9.271000266075134,0.35500001907348633,1.3219996690750122,0.698405,5,21.18,1217.98,34.9,3.95,85.45,570945.582903,0.0,6.0,2.0,314.0,117.0,0.0,0.0,377.0,74.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,11.0,0.055665,0.015006,0.084006,0.171211,0.007239,0.46341,0.130283,0.462625,1.0625,5337132.0,9969664.0,0.0,570945.337296,570944.681213,1608585700573,1608585700573,1608585701056,1608585700914,1608585700913,1608585700913,1608585700580,1608585700258,1608585700258,1608585700257,1608585701056,1608585701056,1608585700257,0,0,1608585700574,1608585700575,1608585700574,0,0,0,1.5869998931884766,0,0.9549999237060547,0,0,0
0,107.44500005245209,39.59399914741516,18.82200002670288,4.531999945640564,85.35800015926361,30.18299973011017,17.292999982833862,6.854999661445618,6.164000034332275,3.1900001764297485,3.53000009059906,3.6369998455047607,2.4189997911453247,1.5290000438690186,1.3419997692108154,6.961999893188477,0.1369999647140503,0.5080000162124634,0.56615,5,50.13,459.93,21.45,22.84,82.06,570960.162685,0.0,6.0,2.0,314.0,117.0,0.0,0.0,377.0,74.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,11.0,0.030001,0.005875,0.040268,0.097852,0.003555,0.253521,0.07597,0.273659,0.6875,5347932.0,9969664.0,0.0,570959.99731,570959.455176,1608585715336,1608585715335,1608585715692,1608585715572,1608585715572,1608585715572,1608585715340,1608585715031,1608585715031,1608585715030,1608585715692,1608585715692,1608585715030,0,0,1608585715336,1608585715337,1608585715337,0,0,0,1.2860000133514404,0,0,0,0,0
0,115.30700016021729,47.563000082969666,16.48799991607666,4.478000283241272,94.13899970054626,37.23699986934662,15.22599995136261,7.826000094413757,6.033000111579895,3.287000298500061,3.343000054359436,3.374000072479248,2.284000039100647,1.2619999647140503,1.190999984741211,6.926000118255615,0.21600008010864258,0.5270001888275146,0.587212,5,56.74,635.28,25.2,23.24,84.3,570963.772932,0.0,6.0,2.0,314.0,117.0,0.0,0.0,377.0,74.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,10.0,0.037084,0.007146,0.039748,0.107312,0.003346,0.271735,0.077099,0.286154,0.671875,5345916.0,9969664.0,0.0,570963.603701,570963.041123,1608585718933,1608585718933,1608585719303,1608585719179,1608585719179,1608585719179,1608585718937,1608585718618,1608585718618,1608585718616,1608585719303,1608585719303,1608585718616,0,0,1608585718933,1608585718934,1608585718934,0,0,0,0.9649999141693115,0,0,0,0,0
0,299.3670004606247,143.42700004577637,38.78999936580658,22.028000116348267,250.3370006084442,78.50999987125397,35.155999541282654,44.51800000667572,21.336999893188477,11.147000312805176,7.323999881744385,6.480999946594238,20.00100004673004,3.633999824523926,10.771999835968018,0.6400001049041748,0.3980001211166382,1.7619997262954712,1.541202,5,47.87,154891.23,393.56,4.48,3412.97,589260.519749,0.0,6.0,2.0,314.0,117.0,0.0,0.0,377.0,75.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,46.0,0.078566,0.041748,0.135948,0.267066,0.007255,0.842796,0.312213,0.693315,2.59375,6266380.0,9969664.0,0.0,589259.508607,589258.269302,1608604014436,1608604014435,1608604015861,1608604015021,1608604015020,1608604015020,1608604014453,1608604014134,1608604014133,1608604013783,1608604015861,1608604015861,1608604013781,0,0,1608604014436,1608604014438,1608604014437,0,0,0,11.486000299453735,0.10899996757507324,0,0,0,0
0,99.56999945640564,53.097999572753906,16.942000031471252,5.580000281333923,81.30600011348724,38.15499973297119,15.519999980926514,10.643999814987183,7.27400004863739,3.3020002841949463,3.490000009536743,3.409000039100647,3.9709999561309814,1.4220000505447388,2.2419999837875366,1.0850001573562622,0.3280000686645508,0.709999680519104,1.458651,5,48.29,32123.17,179.23,21.41,1390.82,584592.960789,0.0,6.0,2.0,314.0,117.0,0.0,0.0,377.0,75.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,18.0,0.038039,0.009317,0.049735,0.087977,0.003519,0.304723,0.116136,0.352426,0.828125,5575016.0,9969664.0,0.0,584592.766795,584591.340576,1608599348094,1608599348093,1608599348476,1608599348342,1608599348342,1608599348342,1608599348105,1608599347793,1608599347793,1608599346917,1608599348476,1608599348476,1608599346915,0,0,1608599348094,1608599348095,1608599348095,0,0,0,2.2959994077682495,0.03600001335144043,0,0,0,0
0,105.81199979782104,55.80900001525879,15.924999952316284,7.0370001792907715,86.76799988746643,40.62700009346008,14.571999907493591,9.837000012397766,9.140000104904175,5.059000134468079,3.8510000705718994,3.4730000495910645,4.543999910354614,1.3530000448226929,1.9110000133514404,0.37499964237213135,0.8009999990463257,0.7440001964569092,1.475035,5,44.09,8092.99,89.96,21.21,602.05,585492.758373,0.0,6.0,2.0,314.0,117.0,0.0,0.0,377.0,75.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,14.0,0.040588,0.007984,0.051238,0.093943,0.003858,0.308244,0.110633,0.352469,0.75,5559556.0,9707520.0,0.0,585492.57275,585491.142092,1608600247902,1608600247902,1608600248271,1608600248149,1608600248147,1608600248147,1608600247907,1608600247600,1608600247600,1608600246717,1608600248271,1608600248271,1608600246717,0,0,1608600247902,1608600247903,1608600247903,0,0,0,1.460999846458435,0.06700003147125244,0,0,0,0
0,287.11299991607666,137.67900013923645,40.39599943161011,16.541999340057373,239.50200009346008,85.43700003623962,37.89399969577789,36.41700029373169,20.65400004386902,9.228999972343445,8.269000172615051,9.644999980926514,15.377999782562256,2.5019997358322144,7.312999367713928,0.748999834060669,0.44700002670288086,1.5319998264312744,1.610578,5,47.08,99137.94,314.86,7.31,1930.5,589272.210149,0.0,6.0,2.0,314.0,117.0,0.0,0.0,377.0,74.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,32.0,0.085752,0.034313,0.138393,0.252569,0.008233,0.79104,0.27178,0.622741,1.84375,5603148.0,9707520.0,0.0,589271.756029,589270.212038,1608604026799,1608604026799,1608604027558,1608604027269,1608604027267,1608604027267,1608604026814,1608604026498,1608604026498,1608604025725,1608604027558,1608604027558,1608604025723,0,0,1608604026799,1608604026801,1608604026800,0,0,0,6.76199996471405,0,0,0,0,0
0,238.34999990463257,112.73000013828278,29.27799952030182,19.0989990234375,198.461000084877,57.080000042915344,27.311999559402466,37.269999861717224,16.811999917030334,7.573999524116516,4.806999921798706,5.422000050544739,17.74500024318695,1.965999960899353,11.524999499320984,0.48500001430511475,0.6349999904632568,0.9599997997283936,1.521462,5,54.49,27649.81,166.28,9.91,892.06,589284.472961,0.0,6.0,2.0,314.0,117.0,0.0,0.0,377.0,75.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,57.0,0.057059,0.03493,0.103973,0.213793,0.004801,0.650516,0.23596,0.571913,2.328125,6253604.0,9707520.0,0.0,589283.157669,589281.682724,1608604038319,1608604038319,1608604039866,1608604038670,1608604038669,1608604038669,1608604038332,1608604038017,1608604038017,1608604037197,1608604039866,1608604039866,1608604037194,0,0,1608604038319,1608604038321,1608604038320,0,0,0,11.403000116348267,0,0,0,0,0
